id,pred
1,0.3493559001159685
2,-1.3514397629732269
3,-1.5121306457388908
4,1.3198903001349738
5,0.14824988581873022
6,3.822920749433452
7,1.0659929933973178
8,6.206668237709637
9,0.40319757748128104
10,0.5121702161572177
11,0.12280941252984867
13,-3.6132813993278017
15,-5.591476137227884
16,-1.1981069615444238
17,0.3513704139232079
18,4.555259531164298
19,2.2802539024285995
20,4.496170925221493
22,1.1030826512864866
23,3.751133018988499
24,2.1560957645722016
25,6.5240731362583535
28,1.6136624667879875
29,4.107520916018844
30,4.388400702739974
32,2.177557849867897
34,6.540864197685183
35,-0.7238362143037573
37,-0.3816044859790093
38,-2.820891112177973
39,2.68232009617296
40,8.633670039483919
41,0.784926364448582
42,12.605433863905121
43,-3.6226308794540767
44,1.3772780182905269
45,1.2257186849974193
46,3.6447581075522937
48,5.5671291578975985
49,2.608867039993955
50,1.4559112738068354
52,1.7963783869475112
54,-0.9952332408498972
57,-0.6072827023773737
59,-0.7238570710773882
61,2.508071019708355
62,-0.10550655593234914
64,-0.35459747573511713
65,-0.5151886515482982
67,-0.7391017064656165
68,2.601215662959392
69,6.3128494199587255
70,-1.804021439209718
71,7.835947882630281
73,2.6062211738150456
75,6.101079835187905
76,3.1938267477908386
78,-2.5339128985353607
79,8.062874171654046
80,0.6583246652670898
81,3.873637227032221
82,1.1416992072674663
83,9.506372733743804
84,4.237505075515317
85,2.452323587177519
86,7.926246407729225
88,6.670853688190819
89,4.305713133452544
91,2.16721651991722
92,-1.978157173616891
93,2.589492797221654
94,1.5276498075897695
95,1.6329902731644967
96,5.282301535022983
97,7.8317417431201495
98,0.47867990489729273
99,2.679268741355914
100,-0.5225042268265536
102,2.1078122964299
104,2.6392792563163727
105,2.252204613831312
106,1.5010165166210374
108,4.333639224739928
109,1.170747185772969
111,1.618223455042342
112,5.9990624133524495
113,6.3237972683521395
114,1.8315355117594283
115,5.103658130791674
116,11.26768994912621
117,5.178296288703708
120,8.756785928896678
122,9.65532584106714
123,-0.11211667179210671
125,3.9148991781405886
126,5.908763775156077
127,1.2740744946154638
129,3.8468317787852886
130,3.437813118512709
131,10.420410280782933
132,1.9659428959066947
133,3.062599820197848
134,0.376198458889208
135,5.29002244402969
137,7.523579821299366
138,6.576966612114036
139,0.9791139779846691
141,4.819204212290147
142,5.8888388374675475
144,11.901131378637702
145,3.085790970837282
147,-0.37249882269432355
148,1.8393196824177682
149,2.3475439754415977
151,5.599486234091815
152,-39.02159005290284
153,3.408530281909437
154,11.81457803304656
155,2.6286077557324194
156,3.202521228756355
160,-3.3807606483216244
163,4.511832397111478
164,2.3585459541202187
166,5.292726456804958
167,3.429298502268269
168,2.4833301293552115
169,1.8919924478841796
170,8.207090146800427
171,10.629198546196479
172,7.021475857975846
173,8.86246625312336
174,1.3902531269331195
175,8.1911244330897
176,7.310112050041626
177,3.515538916584463
178,5.0453442707745655
179,9.723919617798773
182,8.17231246499003
183,2.958391120593861
184,8.327759093191306
185,0.6737697258136297
186,6.1327942541314275
187,6.848066057949355
188,7.418213353483198
190,2.447257752745175
191,5.129014110800343
192,7.287041946943221
196,14.700453594242477
197,11.162510755557522
198,8.418498830765516
199,7.95129164051494
200,9.219834463068795
201,8.450838716719746
203,8.096790241030108
205,2.8031235594565675
206,2.4899317788006403
208,11.488134343137434
209,7.733740297016455
210,5.331267440336974
212,13.169366196405663
213,7.4199598077103435
216,4.58481739066511
218,3.433445285458136
219,16.202627791430046
221,2.4243019719641286
222,10.439203468223669
224,7.226566734098329
225,10.165097548075467
226,3.8400923460913834
228,3.441297563215672
230,5.375530030618593
231,12.018539127829316
232,14.954176452933696
233,5.111028204557359
234,3.0472780016886833
236,0.7542785252971687
237,4.640132962923788
238,3.6894211155709815
240,12.595941112979093
241,9.26603170147334
242,11.646138132393931
243,8.096219556354841
244,8.526356729030825
245,10.73367921739086
247,12.633866957366736
248,6.034009252680876
250,3.7797317733718234
251,2.938821705508447
252,4.441475914233964
253,6.961757401355131
254,5.7366776552177345
256,2.5294712243452597
257,2.4411447895955423
258,14.352603874402037
259,4.4394443019566285
262,8.703256007299872
263,12.989182513572674
264,6.647899538397242
265,8.146524283580307
267,10.822295080929026
268,7.936734376991554
269,14.965799444511818
270,23.327986992464076
271,13.475413729207306
272,8.042035394752675
273,12.302105893965832
274,5.552531259706514
277,2.831716566949611
278,8.486923907867522
279,8.55669579169714
281,5.847752341096198
282,6.720033874199176
283,7.608288500128738
284,7.835641291528107
285,8.13283493431655
286,5.618715064694102
287,6.528433388741265
288,17.192083744225755
289,11.07319855727903
290,15.756121859142214
291,14.595078669582763
292,10.81483243238509
293,NA
294,NA
295,NA
296,NA
297,NA
298,NA
299,NA
300,16.17987115916955
303,NA
305,NA
306,NA
308,11.981595854317932
309,NA
310,NA
311,NA
312,NA
313,NA
314,7.642000982264877
317,NA
318,NA
319,NA
320,NA
322,NA
323,NA
324,NA
325,NA
326,NA
329,NA
330,NA
331,NA
332,NA
335,NA
337,NA
338,NA
339,NA
340,9.4578972433935
342,NA
344,4.3389382953960585
346,7.9986739278701116
347,14.751173894572428
348,10.633616956960093
349,NA
350,14.09722589570052
351,NA
352,NA
353,NA
354,NA
356,11.58900644129572
357,NA
358,NA
360,NA
361,NA
362,NA
365,13.51962539000321
366,NA
367,NA
368,NA
369,NA
370,NA
371,NA
372,NA
373,NA
374,NA
375,12.03584326375407
376,11.495613540157517
377,NA
378,NA
379,10.220511238569923
380,NA
381,NA
382,NA
383,NA
384,NA
385,NA
386,NA
387,NA
388,NA
389,NA
391,10.774161339824769
392,NA
393,15.56660734592678
394,NA
395,NA
397,11.038822819883281
399,16.25088464603843
400,NA
401,15.863591563697499
402,12.249687913695682
404,10.302897514648267
405,NA
406,8.008422463504163
407,9.166146577006574
408,12.871959385136536
409,17.960258724706733
410,NA
411,21.209515149819964
412,NA
413,NA
414,9.860181785042842
415,10.989792674732117
416,11.324198813352696
417,8.471760656547959
418,8.531031499940157
419,8.629405903604523
420,10.189603283400261
421,7.993057775267149
422,19.455704956154563
423,11.19031348114581
425,8.762702876801116
426,8.113505189489418
428,10.87227082476622
430,12.479069585623423
432,5.335072028534826
433,21.038653458417485
435,3.512495925004176
436,9.793320672318119
437,9.397893452180343
438,7.185016203181336
440,9.377825457086404
441,10.677957916336057
442,7.6753953266676
444,16.333134493392066
445,12.166898407568427
446,14.547856420728325
447,15.06313467921379
448,NA
449,10.71339195649094
452,13.666822201241333
453,8.94276769468573
454,14.650766842705169
455,12.058067836593326
456,12.111051005723569
457,10.636735168192077
458,12.034041077133937
459,21.001265020363775
461,13.579791806973533
463,13.850442645774509
464,10.368035226291882
465,12.276732981351104
468,7.510830133990256
473,16.459154185613073
474,10.39569386123256
475,15.912858322404107
476,11.06714171197436
477,12.225422914574184
478,NA
479,8.323100089942587
480,19.281986643285876
481,8.536630487491012
483,24.317529474415352
484,22.154392832620005
485,12.446627532655812
486,18.827870220602023
487,18.40245643364844
488,10.381386792106044
491,10.875634667311802
492,NA
493,9.622312921270721
494,5.538047324573343
496,16.96959186205717
498,15.886582902799292
499,18.07510268625245
500,15.107000419631932
501,11.47203660737708
502,16.451897166084365
503,14.995573213164763
504,10.717771270537954
506,10.779598464843305
507,10.653391758578353
508,6.637210970458996
509,17.08458385847038
511,13.786312006615022
512,17.231344043767848
514,11.857223997159595
515,8.84389648730374
516,14.874348403877919
517,17.46150116232971
518,9.53871254168658
519,24.244578801782126
521,19.891892124579073
523,15.44059794631258
525,13.61047660779636
526,15.41225739492265
528,10.415407930942054
530,14.295578914184121
531,11.605016716298822
532,9.990460216511822
533,12.611846790147384
534,11.191416017099046
535,21.550962349813148
538,15.301310438985896
539,6.8698734993442105
540,14.352459583441801
542,10.835272026067715
543,19.435630785716597
544,18.47702019851343
545,25.994345303274685
546,9.346136564203535
547,21.260847693201725
548,12.692991987239767
549,21.920423679259244
553,15.058641017439102
554,13.059414858327132
555,13.973210057083039
556,12.455535170205538
557,18.588216013615494
558,24.707500062230935
559,12.201930155969508
561,14.994296431881738
562,20.39482439677576
563,21.775749449940548
564,12.786212693989713
565,11.718712784757914
566,8.409305564114591
567,10.17921734256308
568,22.510496289469728
569,5.85504301234741
